step,loss,learning_rate,gpu_memory_mb,time_per_step_ms
40,0.6931439638137817,4.999987663004646e-05,0.0,44.69132423400879
41,0.6931438446044922,4.999987663004646e-05,0.0,44.65365409851074
42,0.6931438446044922,4.999987663004646e-05,0.0,42.67430305480957
43,0.6931438446044922,4.999987663004646e-05,0.0,42.391300201416016
44,0.6931442022323608,4.999987663004646e-05,0.0,43.972015380859375
45,0.6931440830230713,4.999987663004646e-05,0.0,44.560909271240234
46,0.6931443214416504,4.999987663004646e-05,0.0,45.30501365661621
47,0.6931437849998474,4.999972241788991e-05,0.0,59.36908721923828
48,0.6931427717208862,4.999972241788991e-05,0.0,43.47419738769531
49,0.6931432485580444,4.999972241788991e-05,0.0,42.86789894104004
50,0.6931427121162415,4.999972241788991e-05,0.0,44.312477111816406
51,0.6931428909301758,4.999972241788991e-05,0.0,44.8603630065918
52,0.6931426525115967,4.999972241788991e-05,0.0,46.63443565368652
53,0.6931429505348206,4.999972241788991e-05,0.0,43.175697326660156
54,0.6931424736976624,4.999972241788991e-05,0.0,45.58086395263672
55,0.6931424140930176,4.999972241788991e-05,0.0,49.721479415893555
56,0.6931427717208862,4.999972241788991e-05,0.0,46.44417762756348
57,0.6931427121162415,4.999972241788991e-05,0.0,41.91017150878906
58,0.693142831325531,4.999972241788991e-05,0.0,46.237945556640625
59,0.6931427717208862,4.999972241788991e-05,0.0,46.494245529174805
60,0.6931430101394653,4.999972241788991e-05,0.0,43.58482360839844
61,0.6931431293487549,4.999972241788991e-05,0.0,44.94667053222656
62,0.693142831325531,4.999972241788991e-05,0.0,47.74951934814453
63,0.6931428909301758,4.999950652140343e-05,0.0,59.68904495239258
64,0.6931420564651489,4.999950652140343e-05,0.0,44.18468475341797
65,0.6931419968605042,4.999950652140343e-05,0.0,43.26438903808594
66,0.6931420564651489,4.999950652140343e-05,0.0,44.59881782531738
67,0.6931419968605042,4.999950652140343e-05,0.0,44.14486885070801
68,0.6931419968605042,4.999950652140343e-05,0.0,42.80805587768555
69,0.6931419372558594,4.999950652140343e-05,0.0,48.937082290649414
70,0.6931419372558594,4.999950652140343e-05,0.0,43.20335388183594
71,0.6931419372558594,4.999950652140343e-05,0.0,51.00893974304199
72,0.6931418776512146,4.999950652140343e-05,0.0,43.13373565673828
73,0.6931415796279907,4.999950652140343e-05,0.0,45.783042907714844
74,0.6931415796279907,4.999950652140343e-05,0.0,44.45242881774902
75,0.6931421756744385,4.999950652140343e-05,0.0,43.99895668029785
76,0.6931418776512146,4.999950652140343e-05,0.0,43.72000694274902
77,0.6931420564651489,4.999950652140343e-05,0.0,44.0061092376709
78,0.6931414604187012,4.999950652140343e-05,0.0,49.81398582458496
79,0.6931416988372803,4.9999228941119745e-05,0.0,130.5863857269287
80,0.6931407451629639,4.9999228941119745e-05,0.0,56.557416915893555
81,0.6931411027908325,4.9999228941119745e-05,0.0,45.65238952636719
82,0.6931407451629639,4.9999228941119745e-05,0.0,42.95182228088379
83,0.6931408643722534,4.9999228941119745e-05,0.0,44.52824592590332
84,0.6931414604187012,4.9999228941119745e-05,0.0,44.02565956115723
85,0.6931412220001221,4.9999228941119745e-05,0.0,46.63205146789551
86,0.6931409239768982,4.9999228941119745e-05,0.0,48.88772964477539
87,0.6931412220001221,4.9999228941119745e-05,0.0,44.22903060913086
88,0.6931405663490295,4.9999228941119745e-05,0.0,42.85120964050293
89,0.6931411027908325,4.9999228941119745e-05,0.0,46.35906219482422
90,0.6931411623954773,4.9999228941119745e-05,0.0,44.76284980773926
91,0.6931407451629639,4.9999228941119745e-05,0.0,43.07961463928223
92,0.6931408047676086,4.9999228941119745e-05,0.0,44.49725151062012
93,0.6931411027908325,4.9999228941119745e-05,0.0,47.38354682922363
94,0.6931405663490295,4.9999228941119745e-05,0.0,45.35794258117676
95,0.6931412816047668,4.999888967772375e-05,0.0,59.035539627075195
96,0.6931403279304504,4.999888967772375e-05,0.0,44.257402420043945
97,0.6931401491165161,4.999888967772375e-05,0.0,46.57149314880371
98,0.6931397914886475,4.999888967772375e-05,0.0,44.38424110412598
99,0.6931401491165161,4.999888967772375e-05,0.0,43.68424415588379
100,0.6931406259536743,4.999888967772375e-05,0.0,48.11501502990723
101,0.6931405663490295,4.999888967772375e-05,0.0,45.07160186767578
102,0.6931405067443848,4.999888967772375e-05,0.0,48.68340492248535
103,0.6931402683258057,4.999888967772375e-05,0.0,43.235063552856445
104,0.6931403875350952,4.999888967772375e-05,0.0,42.74892807006836
105,0.6931403279304504,4.999888967772375e-05,0.0,43.56813430786133
106,0.6931402683258057,4.999888967772375e-05,0.0,44.85321044921875
107,0.6931403875350952,4.999888967772375e-05,0.0,49.61204528808594
108,0.6931405067443848,4.999888967772375e-05,0.0,45.97616195678711
109,0.6931402087211609,4.999888967772375e-05,0.0,44.29817199707031
110,0.6931407451629639,4.999888967772375e-05,0.0,46.69356346130371
111,0.6931400895118713,4.999848873205254e-05,0.0,57.48915672302246
112,0.6931395530700684,4.999848873205254e-05,0.0,43.66874694824219
113,0.6931396722793579,4.999848873205254e-05,0.0,46.5695858001709
114,0.6931397914886475,4.999848873205254e-05,0.0,43.78318786621094
115,0.6931397914886475,4.999848873205254e-05,0.0,48.09212684631348
116,0.6931401491165161,4.999848873205254e-05,0.0,44.306039810180664
117,0.6931391954421997,4.999848873205254e-05,0.0,42.860984802246094
118,0.6931396722793579,4.999848873205254e-05,0.0,47.86515235900879
119,0.6931396126747131,4.999848873205254e-05,0.0,44.327735900878906
120,0.6931395530700684,4.999848873205254e-05,0.0,43.86162757873535
121,0.6931396722793579,4.999848873205254e-05,0.0,43.48039627075195
122,0.6931400299072266,4.999848873205254e-05,0.0,44.69156265258789
123,0.6931399703025818,4.999848873205254e-05,0.0,44.78120803833008
124,0.6931395530700684,4.999848873205254e-05,0.0,45.916080474853516
125,0.6931396722793579,4.999848873205254e-05,0.0,44.378042221069336
126,0.6931400299072266,4.999848873205254e-05,0.0,44.96359825134277
127,0.693139910697937,4.9998026105095405e-05,0.0,60.12129783630371
128,0.6931393146514893,4.9998026105095405e-05,0.0,45.16792297363281
129,0.6931394338607788,4.9998026105095405e-05,0.0,43.288230895996094
130,0.6931395530700684,4.9998026105095405e-05,0.0,47.1954345703125
131,0.6931392550468445,4.9998026105095405e-05,0.0,44.99220848083496
132,0.6931396722793579,4.9998026105095405e-05,0.0,48.337697982788086
133,0.6931397914886475,4.9998026105095405e-05,0.0,44.823646545410156
134,0.693139910697937,4.9998026105095405e-05,0.0,48.76255989074707
135,0.6931394338607788,4.9998026105095405e-05,0.0,44.04592514038086
136,0.6931393146514893,4.9998026105095405e-05,0.0,43.84326934814453
137,0.6931394934654236,4.9998026105095405e-05,0.0,44.41690444946289
138,0.693139910697937,4.9998026105095405e-05,0.0,42.470693588256836
139,0.6931397914886475,4.9998026105095405e-05,0.0,47.89137840270996
140,0.6931393146514893,4.9998026105095405e-05,0.0,45.19343376159668
141,0.6931395530700684,4.9998026105095405e-05,0.0,42.80829429626465
142,0.6931393146514893,4.9998026105095405e-05,0.0,43.9295768737793
143,0.6931398510932922,4.999750179799384e-05,0.0,59.343576431274414
144,0.6931395530700684,4.999750179799384e-05,0.0,44.96312141418457
145,0.6931392550468445,4.999750179799384e-05,0.0,44.24619674682617
146,0.6931397914886475,4.999750179799384e-05,0.0,132.5852870941162
147,0.6931393146514893,4.999750179799384e-05,0.0,55.07302284240723
148,0.6931395530700684,4.999750179799384e-05,0.0,44.74186897277832
149,0.6931391954421997,4.999750179799384e-05,0.0,101.49216651916504
150,0.6931392550468445,4.999750179799384e-05,0.0,65.41919708251953
151,0.6931393146514893,4.999750179799384e-05,0.0,44.50583457946777
152,0.6931397914886475,4.999750179799384e-05,0.0,45.9904670715332
153,0.6931393146514893,4.999750179799384e-05,0.0,44.5094108581543
154,0.6931399703025818,4.999750179799384e-05,0.0,44.68870162963867
155,0.6931391954421997,4.999750179799384e-05,0.0,48.49433898925781
156,0.6931393146514893,4.999750179799384e-05,0.0,49.214839935302734
157,0.6931395530700684,4.999750179799384e-05,0.0,50.96268653869629
158,0.6931396722793579,4.999750179799384e-05,0.0,52.1700382232666
159,0.693139374256134,4.999691581204152e-05,0.0,67.01493263244629
160,0.6931389570236206,4.999691581204152e-05,0.0,52.9329776763916
161,0.6931394338607788,4.999691581204152e-05,0.0,51.97548866271973
162,0.6931394934654236,4.999691581204152e-05,0.0,50.101518630981445
163,0.693139374256134,4.999691581204152e-05,0.0,56.522369384765625
164,0.6931397318840027,4.999691581204152e-05,0.0,49.7739315032959
165,0.6931393146514893,4.999691581204152e-05,0.0,47.059059143066406
166,0.693139910697937,4.999691581204152e-05,0.0,44.61240768432617
167,0.6931397914886475,4.999691581204152e-05,0.0,44.350385665893555
168,0.6931393146514893,4.999691581204152e-05,0.0,48.91324043273926
169,0.6931396126747131,4.999691581204152e-05,0.0,45.32217979431152
170,0.6931395530700684,4.999691581204152e-05,0.0,47.243356704711914
171,0.6931391954421997,4.999691581204152e-05,0.0,49.40986633300781
172,0.6931391954421997,4.999691581204152e-05,0.0,43.14422607421875
173,0.6931395530700684,4.999691581204152e-05,0.0,45.11737823486328
174,0.6931397914886475,4.999691581204152e-05,0.0,46.344757080078125
175,0.6931389570236206,4.99962681486843e-05,0.0,58.988094329833984
176,0.6931395530700684,4.99962681486843e-05,0.0,43.17474365234375
177,0.6931396722793579,4.99962681486843e-05,0.0,46.773672103881836
178,0.6931397914886475,4.99962681486843e-05,0.0,44.69871520996094
179,0.6931391954421997,4.99962681486843e-05,0.0,46.19574546813965
180,0.6931394338607788,4.99962681486843e-05,0.0,51.11360549926758
181,0.6931396126747131,4.99962681486843e-05,0.0,42.36960411071777
182,0.6931397914886475,4.99962681486843e-05,0.0,45.144081115722656
183,0.6931397914886475,4.99962681486843e-05,0.0,43.4575080871582
184,0.693139910697937,4.99962681486843e-05,0.0,41.71109199523926
185,0.6931396722793579,4.99962681486843e-05,0.0,42.395591735839844
186,0.6931400299072266,4.99962681486843e-05,0.0,41.378021240234375
187,0.6931398510932922,4.99962681486843e-05,0.0,44.55232620239258
188,0.6931402683258057,4.99962681486843e-05,0.0,44.60930824279785
189,0.6931396722793579,4.99962681486843e-05,0.0,43.280601501464844
190,0.6931395530700684,4.99962681486843e-05,0.0,45.35102844238281
191,0.6931397318840027,4.999555880952023e-05,0.0,60.14370918273926
192,0.6931399703025818,4.999555880952023e-05,0.0,49.18861389160156
193,0.6931394338607788,4.999555880952023e-05,0.0,49.5905876159668
194,0.6931397914886475,4.999555880952023e-05,0.0,44.71755027770996
195,0.693139910697937,4.999555880952023e-05,0.0,46.39601707458496
196,0.6931400299072266,4.999555880952023e-05,0.0,49.43108558654785
197,0.6931401491165161,4.999555880952023e-05,0.0,43.7161922454834
198,0.6931408643722534,4.999555880952023e-05,0.0,48.13218116760254
199,0.6931400299072266,4.999555880952023e-05,0.0,43.07389259338379
200,0.6931396722793579,4.999555880952023e-05,0.0,44.786930084228516
201,0.6931401491165161,4.999555880952023e-05,0.0,43.707847595214844
202,0.6931396722793579,4.999555880952023e-05,0.0,42.9387092590332
203,0.6931395530700684,4.999555880952023e-05,0.0,44.19565200805664
204,0.6931394338607788,4.999555880952023e-05,0.0,45.24946212768555
205,0.6931402683258057,4.999555880952023e-05,0.0,45.41921615600586
206,0.6931397914886475,4.999555880952023e-05,0.0,44.15178298950195
207,0.6931397914886475,4.999478779629953e-05,0.0,58.48956108093262
208,0.6931400895118713,4.999478779629953e-05,0.0,46.07057571411133
209,0.6931400299072266,4.999478779629953e-05,0.0,44.270992279052734
210,0.6931397914886475,4.999478779629953e-05,0.0,45.01008987426758
211,0.6931398510932922,4.999478779629953e-05,0.0,50.17733573913574
212,0.6931400299072266,4.999478779629953e-05,0.0,52.5515079498291
213,0.6931396722793579,4.999478779629953e-05,0.0,47.037363052368164
214,0.6931397914886475,4.999478779629953e-05,0.0,69.90599632263184
215,0.6931400299072266,4.999478779629953e-05,0.0,58.23254585266113
216,0.6931397914886475,4.999478779629953e-05,0.0,53.17211151123047
217,0.6931401491165161,4.999478779629953e-05,0.0,45.47572135925293
218,0.6931400299072266,4.999478779629953e-05,0.0,45.453786849975586
219,0.6931399703025818,4.999478779629953e-05,0.0,44.16394233703613
220,0.6931399703025818,4.999478779629953e-05,0.0,44.25859451293945
221,0.6931403875350952,4.999478779629953e-05,0.0,43.55740547180176
222,0.6931398510932922,4.999478779629953e-05,0.0,45.34482955932617
223,0.6931397318840027,4.999395511092461e-05,0.0,61.96856498718262
224,0.6931399703025818,4.999395511092461e-05,0.0,44.0068244934082
225,0.6931400895118713,4.999395511092461e-05,0.0,43.21765899658203
226,0.6931400299072266,4.999395511092461e-05,0.0,47.05309867858887
227,0.693139910697937,4.999395511092461e-05,0.0,48.99263381958008
228,0.6931394934654236,4.999395511092461e-05,0.0,44.50392723083496
229,0.6931398510932922,4.999395511092461e-05,0.0,43.18547248840332
230,0.6931403279304504,4.999395511092461e-05,0.0,44.23332214355469
231,0.6931397914886475,4.999395511092461e-05,0.0,42.94276237487793
232,0.6931396722793579,4.999395511092461e-05,0.0,45.35531997680664
233,0.6931400299072266,4.999395511092461e-05,0.0,44.377803802490234
234,0.6931400299072266,4.999395511092461e-05,0.0,43.40934753417969
235,0.6931402683258057,4.999395511092461e-05,0.0,47.96886444091797
236,0.6931397914886475,4.999395511092461e-05,0.0,42.926788330078125
237,0.6931403875350952,4.999395511092461e-05,0.0,44.793128967285156
238,0.69314044713974,4.999395511092461e-05,0.0,44.443368911743164
239,0.6931400299072266,4.9993060755450015e-05,0.0,58.79068374633789
240,0.6931400299072266,4.9993060755450015e-05,0.0,43.55359077453613
241,0.6931401491165161,4.9993060755450015e-05,0.0,48.82693290710449
242,0.693139910697937,4.9993060755450015e-05,0.0,44.385433197021484
243,0.6931400299072266,4.9993060755450015e-05,0.0,47.74785041809082
244,0.6931403279304504,4.9993060755450015e-05,0.0,48.33865165710449
245,0.6931391954421997,4.9993060755450015e-05,0.0,44.402122497558594
246,0.6931398510932922,4.9993060755450015e-05,0.0,43.47372055053711
247,0.6931402683258057,4.9993060755450015e-05,0.0,46.071767807006836
248,0.6931400299072266,4.9993060755450015e-05,0.0,42.151451110839844
249,0.693139910697937,4.9993060755450015e-05,0.0,48.39825630187988
250,0.6931399703025818,4.9993060755450015e-05,0.0,44.92044448852539
251,0.6931396126747131,4.9993060755450015e-05,0.0,44.69037055969238
252,0.6931396722793579,4.9993060755450015e-05,0.0,48.459768295288086
253,0.6931400299072266,4.9993060755450015e-05,0.0,45.64642906188965
254,0.6931399703025818,4.9993060755450015e-05,0.0,44.56281661987305
255,0.6931398510932922,4.99921047320825e-05,0.0,58.136940002441406
256,0.6931393146514893,4.99921047320825e-05,0.0,48.235416412353516
257,0.693139910697937,4.99921047320825e-05,0.0,43.88904571533203
258,0.693139374256134,4.99921047320825e-05,0.0,46.35047912597656
259,0.6931395530700684,4.99921047320825e-05,0.0,50.200700759887695
260,0.6931397914886475,4.99921047320825e-05,0.0,43.04814338684082
261,0.6931391954421997,4.99921047320825e-05,0.0,86.09223365783691
262,0.6931395530700684,4.99921047320825e-05,0.0,79.26821708679199
263,0.6931398510932922,4.99921047320825e-05,0.0,48.5072135925293
264,0.6931394338607788,4.99921047320825e-05,0.0,44.44074630737305
265,0.6931397914886475,4.99921047320825e-05,0.0,46.564340591430664
266,0.6931391954421997,4.99921047320825e-05,0.0,45.06564140319824
267,0.6931402087211609,4.99921047320825e-05,0.0,43.328046798706055
268,0.6931401491165161,4.99921047320825e-05,0.0,43.148040771484375
269,0.6931397318840027,4.99921047320825e-05,0.0,44.01898384094238
270,0.6931396722793579,4.99921047320825e-05,0.0,44.664621353149414
271,0.693139374256134,4.999108704318095e-05,0.0,59.9665641784668
272,0.6931394338607788,4.999108704318095e-05,0.0,42.2053337097168
273,0.6931393146514893,4.999108704318095e-05,0.0,44.03352737426758
274,0.6931393146514893,4.999108704318095e-05,0.0,43.790340423583984
275,0.6931397318840027,4.999108704318095e-05,0.0,48.525094985961914
276,0.693139910697937,4.999108704318095e-05,0.0,45.76611518859863
277,0.6931396722793579,4.999108704318095e-05,0.0,45.90964317321777
278,0.6931397318840027,4.999108704318095e-05,0.0,73.79531860351562
279,0.6931395530700684,4.999108704318095e-05,0.0,59.4172477722168
280,0.6931388974189758,4.999108704318095e-05,0.0,56.009531021118164
281,0.6931398510932922,4.999108704318095e-05,0.0,45.71795463562012
282,0.6931393146514893,4.999108704318095e-05,0.0,43.41435432434082
283,0.6931396722793579,4.999108704318095e-05,0.0,43.70594024658203
284,0.6931395530700684,4.999108704318095e-05,0.0,44.59333419799805
285,0.6931394338607788,4.999108704318095e-05,0.0,43.44916343688965
286,0.6931394338607788,4.999108704318095e-05,0.0,44.38519477844238
287,0.6931391954421997,4.999000769125641e-05,0.0,59.83448028564453
288,0.6931389570236206,4.999000769125641e-05,0.0,46.60630226135254
289,0.6931393146514893,4.999000769125641e-05,0.0,44.78740692138672
290,0.6931397914886475,4.999000769125641e-05,0.0,44.93832588195801
291,0.6931389570236206,4.999000769125641e-05,0.0,47.55067825317383
292,0.6931394338607788,4.999000769125641e-05,0.0,42.582035064697266
293,0.6931393146514893,4.999000769125641e-05,0.0,45.67384719848633
294,0.6931397914886475,4.999000769125641e-05,0.0,44.500112533569336
295,0.6931394338607788,4.999000769125641e-05,0.0,43.88904571533203
296,0.6931393146514893,4.999000769125641e-05,0.0,46.7534065246582
297,0.6931395530700684,4.999000769125641e-05,0.0,43.19143295288086
298,0.6931397914886475,4.999000769125641e-05,0.0,43.44320297241211
299,0.6931393146514893,4.999000769125641e-05,0.0,45.816898345947266
300,0.6931391954421997,4.999000769125641e-05,0.0,45.90272903442383
301,0.6931389570236206,4.999000769125641e-05,0.0,46.13971710205078
302,0.6931390762329102,4.999000769125641e-05,0.0,43.323516845703125
303,0.6931396722793579,4.998886667897208e-05,0.0,63.05956840515137
304,0.6931393146514893,4.998886667897208e-05,0.0,42.739152908325195
305,0.693138837814331,4.998886667897208e-05,0.0,46.19717597961426
306,0.6931394934654236,4.998886667897208e-05,0.0,47.286272048950195
307,0.6931393146514893,4.998886667897208e-05,0.0,44.68584060668945
308,0.6931388974189758,4.998886667897208e-05,0.0,45.95375061035156
309,0.6931387782096863,4.998886667897208e-05,0.0,45.7463264465332
310,0.6931391954421997,4.998886667897208e-05,0.0,44.124603271484375
311,0.6931391358375549,4.998886667897208e-05,0.0,45.81308364868164
312,0.6931394338607788,4.998886667897208e-05,0.0,44.0371036529541
313,0.6931390762329102,4.998886667897208e-05,0.0,45.05753517150879
314,0.6931387782096863,4.998886667897208e-05,0.0,43.352365493774414
315,0.6931394934654236,4.998886667897208e-05,0.0,47.09339141845703
316,0.6931387782096863,4.998886667897208e-05,0.0,45.09711265563965
317,0.6931396722793579,4.998886667897208e-05,0.0,49.62730407714844
318,0.6931397318840027,4.998886667897208e-05,0.0,43.778181076049805
319,0.6931390166282654,4.998766400914329e-05,0.0,61.2032413482666
320,0.693139374256134,4.998766400914329e-05,0.0,44.72708702087402
321,0.6931394934654236,4.998766400914329e-05,0.0,44.39544677734375
322,0.6931391954421997,4.998766400914329e-05,0.0,48.239946365356445
323,0.6931390762329102,4.998766400914329e-05,0.0,43.32900047302246
324,0.6931389570236206,4.998766400914329e-05,0.0,43.89476776123047
325,0.6931395530700684,4.998766400914329e-05,0.0,44.12269592285156
326,0.6931390762329102,4.998766400914329e-05,0.0,43.3199405670166
327,0.6931397914886475,4.998766400914329e-05,0.0,44.342994689941406
328,0.6931389570236206,4.998766400914329e-05,0.0,44.7695255279541
329,0.6931386590003967,4.998766400914329e-05,0.0,42.83452033996582
330,0.6931393146514893,4.998766400914329e-05,0.0,43.084144592285156
331,0.6931389570236206,4.998766400914329e-05,0.0,44.5246696472168
332,0.693138837814331,4.998766400914329e-05,0.0,44.907569885253906
333,0.6931390762329102,4.998766400914329e-05,0.0,45.111894607543945
334,0.6931396722793579,4.998766400914329e-05,0.0,44.348955154418945
335,0.6931387186050415,4.998639968473751e-05,0.0,56.53238296508789
336,0.6931391954421997,4.998639968473751e-05,0.0,44.293880462646484
337,0.6931391954421997,4.998639968473751e-05,0.0,44.23189163208008
338,0.6931388974189758,4.998639968473751e-05,0.0,47.2559928894043
339,0.6931391358375549,4.998639968473751e-05,0.0,47.85919189453125
340,0.6931391358375549,4.998639968473751e-05,0.0,47.96624183654785
341,0.6931393146514893,4.998639968473751e-05,0.0,46.61297798156738
342,0.6931397318840027,4.998639968473751e-05,0.0,44.677734375
343,0.6931390762329102,4.998639968473751e-05,0.0,46.875715255737305
344,0.6931391358375549,4.998639968473751e-05,0.0,46.13494873046875
345,0.6931391358375549,4.998639968473751e-05,0.0,44.62385177612305
346,0.6931390762329102,4.998639968473751e-05,0.0,44.02589797973633
347,0.6931389570236206,4.998639968473751e-05,0.0,42.58871078491211
348,0.6931389570236206,4.998639968473751e-05,0.0,45.43590545654297
349,0.6931390166282654,4.998639968473751e-05,0.0,42.78731346130371
350,0.6931390166282654,4.998639968473751e-05,0.0,45.468807220458984
351,0.693138837814331,4.998507370887433e-05,0.0,58.69865417480469
352,0.6931387186050415,4.998507370887433e-05,0.0,44.359445571899414
353,0.6931391358375549,4.998507370887433e-05,0.0,47.765254974365234
354,0.6931392550468445,4.998507370887433e-05,0.0,47.01828956604004
355,0.693138837814331,4.998507370887433e-05,0.0,44.72637176513672
356,0.6931390166282654,4.998507370887433e-05,0.0,43.95604133605957
357,0.6931386590003967,4.998507370887433e-05,0.0,120.51510810852051
358,0.6931383013725281,4.998507370887433e-05,0.0,55.6795597076416
359,0.6931391954421997,4.998507370887433e-05,0.0,44.92831230163574
360,0.6931385397911072,4.998507370887433e-05,0.0,44.934749603271484
361,0.6931390762329102,4.998507370887433e-05,0.0,44.19374465942383
362,0.6931383609771729,4.998507370887433e-05,0.0,41.970252990722656
363,0.6931390166282654,4.998507370887433e-05,0.0,44.179439544677734
364,0.6931390166282654,4.998507370887433e-05,0.0,45.248985290527344
365,0.693138837814331,4.998507370887433e-05,0.0,45.00889778137207
366,0.6931394934654236,4.998507370887433e-05,0.0,45.13692855834961
367,0.6931393146514893,4.998368608482546e-05,0.0,57.271480560302734
368,0.693138599395752,4.998368608482546e-05,0.0,43.62010955810547
369,0.6931390762329102,4.998368608482546e-05,0.0,43.64156723022461
370,0.6931391954421997,4.998368608482546e-05,0.0,47.65796661376953
371,0.6931391954421997,4.998368608482546e-05,0.0,43.796539306640625
372,0.6931394338607788,4.998368608482546e-05,0.0,44.41189765930176
373,0.6931383013725281,4.998368608482546e-05,0.0,45.719146728515625
374,0.6931392550468445,4.998368608482546e-05,0.0,45.26472091674805
375,0.6931387186050415,4.998368608482546e-05,0.0,45.71032524108887
376,0.6931378841400146,4.998368608482546e-05,0.0,45.549869537353516
377,0.693138837814331,4.998368608482546e-05,0.0,43.29538345336914
378,0.6931393146514893,4.998368608482546e-05,0.0,45.171499252319336
379,0.6931383609771729,4.998368608482546e-05,0.0,43.13850402832031
380,0.6931389570236206,4.998368608482546e-05,0.0,45.881032943725586
381,0.6931393146514893,4.998368608482546e-05,0.0,44.44742202758789
382,0.6931390762329102,4.998368608482546e-05,0.0,43.47634315490723
383,0.6931385397911072,4.998223681601473e-05,0.0,56.69569969177246
384,0.6931393146514893,4.998223681601473e-05,0.0,42.63472557067871
385,0.6931392550468445,4.998223681601473e-05,0.0,44.328927993774414
386,0.6931394338607788,4.998223681601473e-05,0.0,47.13320732116699
387,0.6931390166282654,4.998223681601473e-05,0.0,45.603275299072266
388,0.693138599395752,4.998223681601473e-05,0.0,44.03853416442871
389,0.6931383609771729,4.998223681601473e-05,0.0,42.03224182128906
390,0.6931389570236206,4.998223681601473e-05,0.0,44.75688934326172
391,0.6931388974189758,4.998223681601473e-05,0.0,43.900251388549805
392,0.6931387186050415,4.998223681601473e-05,0.0,43.550729751586914
393,0.6931385397911072,4.998223681601473e-05,0.0,56.13899230957031
394,0.6931389570236206,4.998223681601473e-05,0.0,52.77585983276367
395,0.693138837814331,4.998223681601473e-05,0.0,46.33593559265137
396,0.6931388974189758,4.998223681601473e-05,0.0,43.817996978759766
397,0.6931391358375549,4.998223681601473e-05,0.0,42.3429012298584
398,0.6931385397911072,4.998223681601473e-05,0.0,45.632362365722656
399,0.6931387186050415,4.9980725906018074e-05,0.0,62.100887298583984
400,0.6931382417678833,4.9980725906018074e-05,0.0,43.061256408691406
401,0.6931390166282654,4.9980725906018074e-05,0.0,47.962188720703125
402,0.6931391358375549,4.9980725906018074e-05,0.0,44.21377182006836
403,0.6931387186050415,4.9980725906018074e-05,0.0,42.76323318481445
404,0.6931390166282654,4.9980725906018074e-05,0.0,43.302297592163086
405,0.6931391358375549,4.9980725906018074e-05,0.0,42.144060134887695
406,0.693138599395752,4.9980725906018074e-05,0.0,42.360782623291016
407,0.693138599395752,4.9980725906018074e-05,0.0,42.70601272583008
408,0.6931384205818176,4.9980725906018074e-05,0.0,45.25446891784668
409,0.6931387186050415,4.9980725906018074e-05,0.0,43.95151138305664
410,0.6931389570236206,4.9980725906018074e-05,0.0,45.108795166015625
